Date,SPY.AX,STW.AX,VAS.AX
2016-05-06,275.2900085449219,49.95000076293945,66.94000244140625
2016-05-09,279.1099853515625,50.38999938964844,67.5
2016-05-10,282.7585754394531,50.599998474121094,67.80000305175781
2016-05-11,283.1499938964844,50.88999938964844,68.20999908447266
2016-05-12,280.94000244140625,50.84000015258789,68.05000305175781
2016-05-13,281.58319091796875,50.59000015258789,67.69000244140625
2016-05-16,283.2121276855469,50.84000015258789,68.05999755859375
2016-05-17,281.6499938964844,51.310001373291016,68.73999786376953
2016-05-18,280.5299987792969,50.91999816894531,68.19999694824219
2016-05-19,283.3999938964844,50.650001525878906,67.77999877929688
2016-05-20,283.5,50.900001525878906,68.19999694824219
2016-05-23,284.2200012207031,50.61000061035156,67.80000305175781
2016-05-24,285.0,50.369998931884766,67.5199966430664
2016-05-25,289.42999267578125,51.18000030517578,68.5
2016-05-26,291.4700012207031,51.25,68.6500015258789
2016-05-27,290.3999938964844,51.439998626708984,68.95999908447266
2016-05-31,289.91455078125,51.150001525878906,68.52999877929688
2016-06-01,288.75,50.630001068115234,67.9000015258789
2016-06-02,291.8216247558594,50.20000076293945,67.2300033569336
2016-06-03,287.0459289550781,50.58000183105469,67.8499984741211
2016-06-06,286.6600036621094,50.97999954223633,68.29000091552734
2016-06-07,286.82000732421875,51.02000045776367,68.37000274658203
2016-06-08,284.0,51.099998474121094,68.5
2016-06-09,285.0335998535156,51.04999923706055,68.5
2016-06-10,283.6937255859375,50.560001373291016,67.7300033569336
2016-06-14,281.9700012207031,49.5099983215332,66.5
2016-06-15,280.0553894042969,49.0,65.75
2016-06-16,285.1827392578125,48.95000076293945,65.66999816894531
2016-06-17,281.0400085449219,49.11000061035156,65.93000030517578
2016-06-20,280.4200134277344,50.02000045776367,67.02999877929688
2016-06-21,279.3900146484375,50.15999984741211,67.27999877929688
2016-06-22,279.4599914550781,50.13999938964844,67.23999786376953
2016-06-23,278.2699890136719,50.25,67.5999984741211
2016-06-24,272.6499938964844,48.619998931884766,65.19999694824219
2016-06-27,272.0400085449219,48.86000061035156,65.5
2016-06-28,271.2699890136719,48.529998779296875,65.13999938964844
2016-06-29,275.17999267578125,48.09000015258789,65.69999694824219
2016-06-30,278.3599853515625,48.86000061035156,66.83999633789062
2016-07-01,280.5597229003906,49.13999938964844,67.04000091552734
2016-07-04,281.0899963378906,49.47999954223633,67.29000091552734
2016-07-05,279.144287109375,48.93000030517578,66.66999816894531
2016-07-06,279.6000061035156,48.650001525878906,66.29000091552734
2016-07-07,279.4326477050781,48.959999084472656,66.70999908447266
2016-07-08,279.3900146484375,49.029998779296875,66.73999786376953
2016-07-11,281.0299987792969,50.0,68.0
